2.459036286567201838e+06 9.995389643477855524e-01 2.458676919125379889e-04
2.459036293511819560e+06 9.999995268320952535e-01 2.458676919125379889e-04
2.459036300456436817e+06 9.997750667614774267e-01 2.458676919125379889e-04
2.459036307401054073e+06 9.993138354361954523e-01 2.458676919125379889e-04
2.459036314345671330e+06 9.999388184688988712e-01 2.458676919125379889e-04
2.459036321290288586e+06 1.000049876168583429e+00 2.458676919125379889e-04
2.459036328234906308e+06 9.999413170203260703e-01 2.458676919125379889e-04
2.459036335179523099e+06 9.991629120166987121e-01 2.458676919125379889e-04
2.459036342124139890e+06 1.000006299784681030e+00 2.458676919125379889e-04
2.459036349068756681e+06 9.997767658650837941e-01 2.458676919125379889e-04
2.459036356013373472e+06 9.998311908814310200e-01 2.458676919125379889e-04
2.459036362957989797e+06 1.000508743415379653e+00 2.458676919125379889e-04
2.459036369902606122e+06 1.000044548955874246e+00 2.458676919125379889e-04
2.459036376847222913e+06 1.000203871559451230e+00 2.458676919125379889e-04
2.459036383791838773e+06 9.995686767729687894e-01 2.458676919125379889e-04
2.459036390736455098e+06 9.998916636551919979e-01 2.458676919125379889e-04
2.459036397681071423e+06 1.000179748762100695e+00 2.458676919125379889e-04
2.459036404625687283e+06 1.000364460522571219e+00 2.458676919125379889e-04
2.459036411570303142e+06 1.000297496821415777e+00 2.458676919125379889e-04
2.459036418514919002e+06 1.000369990411895449e+00 2.458676919125379889e-04
2.459036425459534861e+06 9.998728406044405936e-01 2.458676919125379889e-04
2.459036432404150255e+06 1.000052582234953968e+00 2.458676919125379889e-04
2.459036439348766115e+06 1.000646377660095787e+00 2.458676919125379889e-04
2.459036446293381508e+06 1.000456661284677251e+00 2.458676919125379889e-04
2.459036453237996902e+06 9.999649067825431281e-01 2.458676919125379889e-04
2.459036460182612762e+06 9.998941391284655866e-01 2.458676919125379889e-04
2.459036467127227690e+06 9.999731490561727387e-01 2.458676919125379889e-04
2.459036474071843084e+06 1.000571010208319178e+00 2.458676919125379889e-04
2.459036481016458012e+06 9.998796959288801522e-01 2.458676919125379889e-04
2.459036487961072940e+06 1.000488178328133193e+00 2.458676919125379889e-04
2.459036494905687869e+06 1.000039459871679748e+00 2.458676919125379889e-04
2.459036501850302797e+06 9.999677130494499799e-01 2.458676919125379889e-04
2.459036508794917725e+06 9.998146513938915847e-01 2.458676919125379889e-04
2.459036515739532188e+06 1.000232375966721987e+00 2.458676919125379889e-04
2.459036522684146650e+06 1.000483184231338196e+00 2.458676919125379889e-04
2.459036529628761578e+06 1.000265549838144974e+00 2.458676919125379889e-04
2.459036536573376041e+06 9.997933282279486411e-01 2.458676919125379889e-04
2.459036543517990038e+06 9.996676047609264204e-01 2.458676919125379889e-04
2.459036550462604500e+06 9.997720182807297018e-01 2.458676919125379889e-04
2.459036557407218963e+06 9.997877114545827837e-01 2.458676919125379889e-04
2.459036564351832960e+06 9.997407637388325830e-01 2.458676919125379889e-04
2.459036571296446957e+06 1.000043254547372085e+00 2.458676919125379889e-04
2.459036578241060954e+06 1.000795575649772617e+00 2.458676919125379889e-04
2.459036585185675416e+06 9.994913845183019951e-01 2.458676919125379889e-04
2.459036592130289413e+06 9.995272465201218148e-01 2.458676919125379889e-04
2.459036599074903410e+06 1.000061405524570013e+00 2.458676919125379889e-04
2.459036606019516941e+06 1.000463392855104772e+00 2.458676919125379889e-04
2.459036612964130472e+06 1.000209799249933917e+00 2.458676919125379889e-04
2.459036619908744004e+06 9.997092436881743760e-01 2.458676919125379889e-04
2.459036626853357535e+06 1.000651260951702204e+00 2.458676919125379889e-04
