2.458545515923037659e+06 7.350393933330400253e-01 1.225299194766937827e-02
2.458545536756998394e+06 8.379245087094334687e-01 1.225299194766937827e-02
2.458545557590958662e+06 9.172549128687422781e-01 1.225299194766937827e-02
2.458545578424918465e+06 9.769012813974471410e-01 1.225299194766937827e-02
2.458545599258877337e+06 9.904769666751170876e-01 1.225299194766937827e-02
2.458545620092836674e+06 9.934982303961421568e-01 1.225299194766937827e-02
2.458545640926794615e+06 9.982273827207477357e-01 1.225299194766937827e-02
2.458545661760752089e+06 1.002003285764898166e+00 1.225299194766937827e-02
2.458545682594710030e+06 1.007357297535936169e+00 1.225299194766937827e-02
2.458545703428666573e+06 1.011678632830760094e+00 1.225299194766937827e-02
2.458545724262622185e+06 1.016859758103561440e+00 1.225299194766937827e-02
2.458545745096577797e+06 1.021209242855125154e+00 1.225299194766937827e-02
2.458545765930533409e+06 1.022147760231189029e+00 1.225299194766937827e-02
2.458545786764487624e+06 1.027812092591607218e+00 1.225299194766937827e-02
2.458545807598441374e+06 1.024541783858902599e+00 1.225299194766937827e-02
2.458545828432395123e+06 1.027556415496274411e+00 1.225299194766937827e-02
2.458545849266347941e+06 1.027328877553836506e+00 1.225299194766937827e-02
2.458545870100299828e+06 1.025331462585104880e+00 1.225299194766937827e-02
2.458545890934251714e+06 1.023280613280852291e+00 1.225299194766937827e-02
2.458545911768203136e+06 1.021542576489177012e+00 1.225299194766937827e-02
2.458545932602153625e+06 1.018339770725657178e+00 1.225299194766937827e-02
2.458545953436103649e+06 1.017063715625511788e+00 1.225299194766937827e-02
2.458545974270053208e+06 1.011733526370680591e+00 1.225299194766937827e-02
2.458545995104002301e+06 9.943311552651766805e-01 1.225299194766937827e-02
2.458546015937950462e+06 9.777239881876798044e-01 1.225299194766937827e-02
2.458546036771897692e+06 9.538109454970364887e-01 1.225299194766937827e-02
2.458546057605845388e+06 9.372924061396773476e-01 1.225299194766937827e-02
2.458546078439791687e+06 9.339087895926000416e-01 1.225299194766937827e-02
2.458546099273737520e+06 9.492555048881228252e-01 1.225299194766937827e-02
2.458546120107683353e+06 9.672890448278312903e-01 1.225299194766937827e-02
2.458546140941627789e+06 9.832660711644785057e-01 1.225299194766937827e-02
2.458546161775571760e+06 9.965036381264674725e-01 1.225299194766937827e-02
2.458546182609515265e+06 1.000938704160162729e+00 1.225299194766937827e-02
2.458546203443458769e+06 1.002659341519315239e+00 1.225299194766937827e-02
2.458546224277400877e+06 1.007631928737316773e+00 1.225299194766937827e-02
2.458546245111342520e+06 1.009352067446298351e+00 1.225299194766937827e-02
2.458546265945284162e+06 1.011950929821371803e+00 1.225299194766937827e-02
2.458546286779224407e+06 1.013198244049630325e+00 1.225299194766937827e-02
2.458546307613164186e+06 1.015153545718081807e+00 1.225299194766937827e-02
2.458546328447101172e+06 1.015653373348403221e+00 1.225299194766937827e-02
2.458546349281040020e+06 1.019506311926694497e+00 1.225299194766937827e-02
2.458546370114977937e+06 1.022476621210796521e+00 1.225299194766937827e-02
2.458546411782852374e+06 1.017418884093083120e+00 1.225299194766937827e-02
2.458546432616788428e+06 1.019364946523114268e+00 1.225299194766937827e-02
2.458546453450723551e+06 1.007124031525365782e+00 1.225299194766937827e-02
2.458546474284658674e+06 1.014753889220209704e+00 1.225299194766937827e-02
2.458546495118593331e+06 1.010776158993276219e+00 1.225299194766937827e-02
2.458546515952526592e+06 1.014627449438806561e+00 1.225299194766937827e-02
2.458546536786459386e+06 1.008828380898973309e+00 1.225299194766937827e-02
2.458546557620392181e+06 9.928283117706991900e-01 1.225299194766937827e-02
2.458546578454323579e+06 9.274098838792584898e-01 1.225299194766937827e-02
2.458546599288254511e+06 8.333345530615986485e-01 1.225299194766937827e-02
2.458546620122184977e+06 7.404107330862292891e-01 1.225299194766937827e-02
2.458546640956114978e+06 6.505051790401378264e-01 1.225299194766937827e-02
2.458546661790044047e+06 6.480880103934958392e-01 1.225299194766937827e-02
2.458546682623972185e+06 7.227676238577640522e-01 1.225299194766937827e-02
2.458546703457900323e+06 8.210054491546949773e-01 1.225299194766937827e-02
2.458546724291827530e+06 9.093359939650764723e-01 1.225299194766937827e-02
2.458546745125753805e+06 9.795253805563023386e-01 1.225299194766937827e-02
2.458546765959679615e+06 1.006247926427571882e+00 1.225299194766937827e-02
2.458546786793604959e+06 1.003527549706822786e+00 1.225299194766937827e-02
2.458546807627529372e+06 1.007341566426151136e+00 1.225299194766937827e-02
2.458546828461452853e+06 1.007957031946701942e+00 1.225299194766937827e-02
2.458546849295376334e+06 1.007879014433673115e+00 1.225299194766937827e-02
2.458546870129298884e+06 1.017002008179908934e+00 1.225299194766937827e-02
2.458546890963220503e+06 1.021805241442754308e+00 1.225299194766937827e-02
2.458546911797141656e+06 1.023170086681072233e+00 1.225299194766937827e-02
2.458546932631062344e+06 1.024735480162565882e+00 1.225299194766937827e-02
2.458546953464982100e+06 1.030833686895311851e+00 1.225299194766937827e-02
2.458546974298900925e+06 1.029761426357743703e+00 1.225299194766937827e-02
2.458546995132819749e+06 1.031883046372813251e+00 1.225299194766937827e-02
2.458547015966737643e+06 1.031174601171769289e+00 1.225299194766937827e-02
2.458547036800654605e+06 1.029214887624044117e+00 1.225299194766937827e-02
2.458547057634570636e+06 1.030906357459442590e+00 1.225299194766937827e-02
2.458547078468487132e+06 1.026333120237971519e+00 1.225299194766937827e-02
2.458547099302401766e+06 1.024747597684438682e+00 1.225299194766937827e-02
2.458547120136315934e+06 1.021136670000558633e+00 1.225299194766937827e-02
2.458547140970230103e+06 1.018410364461313833e+00 1.225299194766937827e-02
2.458547161804142874e+06 1.006503066817751035e+00 1.225299194766937827e-02
2.458547182638055179e+06 9.856205550327331588e-01 1.225299194766937827e-02
2.458547203471966553e+06 9.646305424408718743e-01 1.225299194766937827e-02
2.458547224305877928e+06 9.396711842161149519e-01 1.225299194766937827e-02
2.458547245139787905e+06 9.264947553512227207e-01 1.225299194766937827e-02
2.458547265973697416e+06 9.430220217777310898e-01 1.225299194766937827e-02
2.458547286807606462e+06 9.582657676540318192e-01 1.225299194766937827e-02
2.458547307641514577e+06 9.786816393814318227e-01 1.225299194766937827e-02
2.458547328475421760e+06 9.903486996861629033e-01 1.225299194766937827e-02
2.458547349309328478e+06 9.968750141796737241e-01 1.225299194766937827e-02
2.458547370143234730e+06 9.974903601725104707e-01 1.225299194766937827e-02
2.458547390977140050e+06 9.990550933384841903e-01 1.225299194766937827e-02
2.458547411811044440e+06 9.981819279890664642e-01 1.225299194766937827e-02
2.458547432644948829e+06 1.004301533921371004e+00 1.225299194766937827e-02
2.458547453478851821e+06 1.006565956224452441e+00 1.225299194766937827e-02
2.458547474312754348e+06 1.004786579962706483e+00 1.225299194766937827e-02
2.458547495146656409e+06 1.009539876338435116e+00 1.225299194766937827e-02
2.458547515980557539e+06 1.011038826534323087e+00 1.225299194766937827e-02
2.458547536814457737e+06 1.010782557166943763e+00 1.225299194766937827e-02
2.458547557648357004e+06 1.012512217704421014e+00 1.225299194766937827e-02
2.458547578482256271e+06 1.009313145634350262e+00 1.225299194766937827e-02
2.458547599316154607e+06 1.008452897947029081e+00 1.225299194766937827e-02
2.458547620150052011e+06 1.005410605008546288e+00 1.225299194766937827e-02
2.458547640983948950e+06 1.006220502414580720e+00 1.225299194766937827e-02
2.458547661817844957e+06 1.005808380389747070e+00 1.225299194766937827e-02
2.458547682651740499e+06 1.001811731101660108e+00 1.225299194766937827e-02
2.458547703485634644e+06 1.002033645914664595e+00 1.225299194766937827e-02
2.458547724319529254e+06 9.957362878807008988e-01 1.225299194766937827e-02
2.458547745153422002e+06 9.429197047167744428e-01 1.225299194766937827e-02
2.458547765987314750e+06 8.597587710381929815e-01 1.225299194766937827e-02
2.458547786821206566e+06 7.639900465402708063e-01 1.225299194766937827e-02
2.458547807655097451e+06 6.694388200561615099e-01 1.225299194766937827e-02
2.458547828488987871e+06 6.587292252320647856e-01 1.225299194766937827e-02
2.458547849322877359e+06 7.076111237912718899e-01 1.225299194766937827e-02
2.458547870156766381e+06 8.056093215775059768e-01 1.225299194766937827e-02
2.458547890990654472e+06 9.022765532006205014e-01 1.225299194766937827e-02
2.458547911824541632e+06 9.766586461371374872e-01 1.225299194766937827e-02
2.458547932658428792e+06 1.001056499160004609e+00 1.225299194766937827e-02
2.458547953492314555e+06 9.970903789321569066e-01 1.225299194766937827e-02
2.458547974326199386e+06 9.998419665254392186e-01 1.225299194766937827e-02
2.458547995160083752e+06 1.006034912373637180e+00 1.225299194766937827e-02
2.458548015993967652e+06 1.008934990226286521e+00 1.225299194766937827e-02
2.458548036827850621e+06 1.013352534696865703e+00 1.225299194766937827e-02
2.458548057661732659e+06 1.013027214803195575e+00 1.225299194766937827e-02
2.458548078495614696e+06 1.018399489548227788e+00 1.225299194766937827e-02
2.458548099329495337e+06 1.021332553936593168e+00 1.225299194766937827e-02
2.458548120163375046e+06 1.026469338233162443e+00 1.225299194766937827e-02
2.458548140997254290e+06 1.025536280933538213e+00 1.225299194766937827e-02
2.458548161831133068e+06 1.025068411529188594e+00 1.225299194766937827e-02
2.458548182665010914e+06 1.024690161238666963e+00 1.225299194766937827e-02
2.458548203498887829e+06 1.024877974080303789e+00 1.225299194766937827e-02
2.458548224332764279e+06 1.020109024360007943e+00 1.225299194766937827e-02
2.458548245166639797e+06 1.020917341602196826e+00 1.225299194766937827e-02
2.458548266000514384e+06 1.016153807886537530e+00 1.225299194766937827e-02
2.458548286834388506e+06 1.013733709009905004e+00 1.225299194766937827e-02
2.458548307668262161e+06 1.009089010875417580e+00 1.225299194766937827e-02
2.458548328502134420e+06 9.993076232234819889e-01 1.225299194766937827e-02
2.458548349336006213e+06 9.828085478519312801e-01 1.225299194766937827e-02
2.458548370169877540e+06 9.621488402013189667e-01 1.225299194766937827e-02
2.458548391003747936e+06 9.413138920329862103e-01 1.225299194766937827e-02
2.458548411837617401e+06 9.337973233790507477e-01 1.225299194766937827e-02
2.458548432671485934e+06 9.426048043413446376e-01 1.225299194766937827e-02
2.458548453505354468e+06 9.595262026559909785e-01 1.225299194766937827e-02
2.458548474339221604e+06 9.802312015572369752e-01 1.225299194766937827e-02
2.458548495173087809e+06 9.929063654764174185e-01 1.225299194766937827e-02
2.458548516006954014e+06 1.000881630411724288e+00 1.225299194766937827e-02
2.458548536840818822e+06 1.003514257271964638e+00 1.225299194766937827e-02
2.458548557674683165e+06 1.004301023232676338e+00 1.225299194766937827e-02
2.458548578508546110e+06 1.007379419944653964e+00 1.225299194766937827e-02
2.458548599342409521e+06 1.009850610304303675e+00 1.225299194766937827e-02
2.458548620176271070e+06 1.012800124164650484e+00 1.225299194766937827e-02
2.458548641010132153e+06 1.016143632520986495e+00 1.225299194766937827e-02
2.458548661843992770e+06 1.024359431082478178e+00 1.225299194766937827e-02
2.458548682677852456e+06 1.054390836592132397e+00 1.225299194766937827e-02
2.458548703511711210e+06 1.040136193593212077e+00 1.225299194766937827e-02
2.458548724345569499e+06 1.031250543010851395e+00 1.225299194766937827e-02
2.458548745179426856e+06 1.023841599231840815e+00 1.225299194766937827e-02
2.458548766013283283e+06 1.018767904967568194e+00 1.225299194766937827e-02
2.458548786847139243e+06 1.018519938081068110e+00 1.225299194766937827e-02
2.458548807680994272e+06 1.016833163988116073e+00 1.225299194766937827e-02
2.458548828514848370e+06 1.013555799095826826e+00 1.225299194766937827e-02
2.458548849348702002e+06 1.011523689641803614e+00 1.225299194766937827e-02
2.458548870182554703e+06 1.009090737698956852e+00 1.225299194766937827e-02
2.458548891016406938e+06 1.004650605912822847e+00 1.225299194766937827e-02
2.458548911850257777e+06 9.595993871469380432e-01 1.225299194766937827e-02
2.458548932684108149e+06 8.823263012182909204e-01 1.225299194766937827e-02
2.458548953517958056e+06 7.916538663790728680e-01 1.225299194766937827e-02
2.458548974351806566e+06 6.842595769892650948e-01 1.225299194766937827e-02
2.458548995185654610e+06 6.622111548460963837e-01 1.225299194766937827e-02
2.458549016019501723e+06 6.941590289941097502e-01 1.225299194766937827e-02
2.458549036853348371e+06 7.854606147820858419e-01 1.225299194766937827e-02
2.458549057687194087e+06 8.936905062102534769e-01 1.225299194766937827e-02
2.458549078521038871e+06 9.650167011972081710e-01 1.225299194766937827e-02
2.458549099354883190e+06 1.004029268792328455e+00 1.225299194766937827e-02
2.458549120188726578e+06 1.007300150531980520e+00 1.225299194766937827e-02
2.458549141022569034e+06 1.008715224058626792e+00 1.225299194766937827e-02
2.458549161856410559e+06 1.011977224858257918e+00 1.225299194766937827e-02
2.458549182690252084e+06 1.009682392578229448e+00 1.225299194766937827e-02
2.458549203524091747e+06 1.008692185976836742e+00 1.225299194766937827e-02
2.458549224357931409e+06 1.013689416646358810e+00 1.225299194766937827e-02
2.458549245191770140e+06 1.019921317698886387e+00 1.225299194766937827e-02
2.458549266025607940e+06 1.017398832038751921e+00 1.225299194766937827e-02
2.458549286859444808e+06 1.023089608652857363e+00 1.225299194766937827e-02
2.458549307693280745e+06 1.021190023458431906e+00 1.225299194766937827e-02
2.458549328527116682e+06 1.024738001069920523e+00 1.225299194766937827e-02
2.458549349360951222e+06 1.021972103667135645e+00 1.225299194766937827e-02
2.458549370194784831e+06 1.017829812490682606e+00 1.225299194766937827e-02
2.458549391028617974e+06 1.019080249566119756e+00 1.225299194766937827e-02
2.458549411862445995e+06 1.020210998513311207e+00 1.225299194766937827e-02
2.458549432696277276e+06 1.016671307034911598e+00 1.225299194766937827e-02
2.458549453530108090e+06 1.015983959587013707e+00 1.225299194766937827e-02
2.458549474363937974e+06 1.012787053301769991e+00 1.225299194766937827e-02
2.458549495197766926e+06 1.001764079459951162e+00 1.225299194766937827e-02
2.458549536865422968e+06 9.563992442045765596e-01 1.225299194766937827e-02
2.458549557699249126e+06 9.357260568271331680e-01 1.225299194766937827e-02
2.458549578533074819e+06 9.283797043501968993e-01 1.225299194766937827e-02
2.458549599366899580e+06 9.337806088651671166e-01 1.225299194766937827e-02
2.458549620200724341e+06 9.474955019385704613e-01 1.225299194766937827e-02
2.458549641034547240e+06 9.719376950872180565e-01 1.225299194766937827e-02
2.458549661868369672e+06 9.840763029222028280e-01 1.225299194766937827e-02
2.458549682702192105e+06 9.898354420952886201e-01 1.225299194766937827e-02
2.458549703536012676e+06 9.932337845526267861e-01 1.225299194766937827e-02
2.458549724369832780e+06 9.953632448693108259e-01 1.225299194766937827e-02
2.458549745203651953e+06 9.988974263564781575e-01 1.225299194766937827e-02
2.458549766037470661e+06 9.999152015667176485e-01 1.225299194766937827e-02
2.458549786871287972e+06 9.991372078200586593e-01 1.225299194766937827e-02
2.458549807705104817e+06 1.003952509387247671e+00 1.225299194766937827e-02
2.458549828538921196e+06 1.006893510400381331e+00 1.225299194766937827e-02
2.458549849372736178e+06 1.001757932576378352e+00 1.225299194766937827e-02
2.458549870206550229e+06 1.000558778230038026e+00 1.225299194766937827e-02
2.458549891040363815e+06 1.010967753765154020e+00 1.225299194766937827e-02
2.458549911874176934e+06 1.003909999605950398e+00 1.225299194766937827e-02
2.458549932707988657e+06 1.003567662129867255e+00 1.225299194766937827e-02
2.458549953541799448e+06 1.003361873022883710e+00 1.225299194766937827e-02
2.458549974375610240e+06 1.002124843503195972e+00 1.225299194766937827e-02
2.458549995209419634e+06 1.002375561793521275e+00 1.225299194766937827e-02
2.458550016043228097e+06 9.969958093452645498e-01 1.225299194766937827e-02
2.458550036877035629e+06 9.914466539230956110e-01 1.225299194766937827e-02
2.458550057710842695e+06 9.914013121918361371e-01 1.225299194766937827e-02
2.458550078544648830e+06 9.544658537459211889e-01 1.225299194766937827e-02
2.458550099378453568e+06 8.896853187850760625e-01 1.225299194766937827e-02
2.458550120212258305e+06 7.781396345469123732e-01 1.225299194766937827e-02
2.458550141046062112e+06 6.924177115255686354e-01 1.225299194766937827e-02
2.458550161879864521e+06 6.552232142525771241e-01 1.225299194766937827e-02
2.458550182713666465e+06 6.753382953178010961e-01 1.225299194766937827e-02
2.458550203547467943e+06 7.789641146769986646e-01 1.225299194766937827e-02
2.458550224381268024e+06 8.719337692712443300e-01 1.225299194766937827e-02
2.458550245215067174e+06 9.470475665819029221e-01 1.225299194766937827e-02
2.458550266048865858e+06 9.896099431345356523e-01 1.225299194766937827e-02
2.458550286882663611e+06 1.000502345995261999e+00 1.225299194766937827e-02
2.458550307716459967e+06 1.002791406802780561e+00 1.225299194766937827e-02
2.458550328550255857e+06 1.004660614078003222e+00 1.225299194766937827e-02
2.458550349384051282e+06 1.007642132897263121e+00 1.225299194766937827e-02
2.458550370217845775e+06 1.009815329193801237e+00 1.225299194766937827e-02
2.458550391051638871e+06 1.016435597360488163e+00 1.225299194766937827e-02
2.458550411885431968e+06 1.014207406052504146e+00 1.225299194766937827e-02
2.458550432719223201e+06 1.019051397865079478e+00 1.225299194766937827e-02
2.458550453553013969e+06 1.016161134372516539e+00 1.225299194766937827e-02
2.458550474386804271e+06 1.019174264212308501e+00 1.225299194766937827e-02
2.458550495220593642e+06 1.016196046096336403e+00 1.225299194766937827e-02
2.458550516054381616e+06 1.016701051490094043e+00 1.225299194766937827e-02
2.458550536888169125e+06 1.016749145818575339e+00 1.225299194766937827e-02
2.458550557721955702e+06 1.018012660112662227e+00 1.225299194766937827e-02
2.458550578555741347e+06 1.013456948073348851e+00 1.225299194766937827e-02
2.458550599389526062e+06 1.013209350981791212e+00 1.225299194766937827e-02
2.458550620223309845e+06 1.014901309953595288e+00 1.225299194766937827e-02
2.458550641057093628e+06 1.012318499862995713e+00 1.225299194766937827e-02
2.458550661890875548e+06 1.003687971304830118e+00 1.225299194766937827e-02
2.458550682724657003e+06 9.865233317911510369e-01 1.225299194766937827e-02
2.458550703558437526e+06 9.662876494244987402e-01 1.225299194766937827e-02
2.458550724392217118e+06 9.485807427646555379e-01 1.225299194766937827e-02
2.458550745225995779e+06 9.329246176625526354e-01 1.225299194766937827e-02
2.458550766059773508e+06 9.361699388040739533e-01 1.225299194766937827e-02
